D-q401_soilTexture,D-q402_drainClass,D-q403_soilPerception,D-q409_varType,D-q421_seedSource,E-q5105_statSHC,E-q5101_FYM,E-q5104_applyMineralFert,G-q5301_irrigAvail,G-q5305_irrigTimes,I-q5502_droughtSeverity,I-q5505_weedSeverity,I-q5506_insectSeverity,I-q5507_insecticides,I-q5509_diseaseSeverity,I-q5510_pesticides,I-q5512_lodgingPercent,J-herbAppTimes,J-manualWeedTimes,L-cropDurationDays,L-q602_harvestMethod,L-q604_threshing,L-tonPerHectare,D-q410_varName,q415_seedingSowingTransDate,F-q5287_fertOnTime,A-q102_state
2,3,2,2,4,0,0,1,1,2,2,2,0,0,1,0,5,1,0,150,1,2,3.67,4,2,2,1
2,3,2,2,4,0,0,1,1,1,1,3,2,0,2,0,80,1,0,150,1,2,2.2,4,2,2,1
2,3,2,2,4,0,0,1,1,2,2,2,2,0,0,0,5,1,0,147,1,2,4.4,4,2,2,1
1,4,3,2,4,0,0,1,1,3,0,0,0,0,2,0,5,1,0,155,1,2,4.4,0,2,2,1
2,2,2,2,4,0,1,1,1,2,1,2,0,0,0,0,0,1,0,148,1,2,3.3,6,2,2,1
2,3,2,2,4,0,1,1,1,1,2,2,0,0,0,0,80,0,0,149,1,2,2.2,1,1,2,1
3,2,2,2,4,0,0,1,1,2,0,1,0,0,0,0,0,0,1,157,1,2,4.13,4,1,2,1
3,2,2,2,3,0,0,1,1,2,0,3,1,0,0,0,0,0,1,147,1,2,3.85,5,2,2,1
2,3,2,2,4,0,0,1,1,2,2,2,0,0,2,0,5,1,0,152,1,2,3.67,4,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,0,0,1,0,10,1,0,148,1,2,2.93,4,2,2,1
2,3,2,2,4,0,0,1,1,2,0,1,0,0,0,0,0,1,0,161,1,2,3.3,4,1,2,1
2,3,2,2,4,0,0,1,1,3,2,1,0,0,2,0,20,0,0,142,1,2,3.38,4,2,2,1
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,5,1,0,157,1,2,3.3,0,1,2,1
2,3,2,2,4,0,0,1,1,3,2,2,2,0,0,0,10,1,0,153,1,2,3.85,4,2,2,1
2,2,2,2,4,0,0,1,1,4,0,0,2,0,0,0,5,0,0,146,1,2,2.75,4,2,2,1
1,4,2,2,2,0,0,1,1,2,0,2,0,0,0,0,5,1,0,153,1,2,3.44,0,2,2,1
2,3,2,2,4,0,0,1,1,3,1,2,0,0,0,0,5,1,0,151,1,2,3.75,4,2,2,1
2,3,2,2,4,0,0,1,1,2,2,2,0,0,2,0,5,1,0,152,1,2,3.44,4,2,2,1
2,3,2,2,4,0,1,1,1,3,2,2,2,0,2,0,10,1,0,158,1,2,4.4,4,1,2,1
2,2,2,2,4,0,1,1,1,2,0,1,0,0,0,0,0,1,0,158,1,2,3.85,4,1,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,80,1,0,151,1,2,3.58,6,2,2,1
2,3,2,2,1,0,0,1,1,2,2,2,0,0,0,0,80,0,0,157,1,2,3.3,1,1,2,1
3,2,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,0,157,1,2,4.38,0,1,2,1
3,2,2,2,4,0,0,1,1,3,2,1,0,0,0,0,0,1,0,155,1,2,5.5,0,1,2,1
3,2,2,2,4,0,0,1,1,2,3,2,0,0,0,0,90,1,0,160,1,2,3.3,1,1,2,1
2,2,2,2,4,0,0,1,1,1,3,2,0,0,0,0,5,0,1,148,1,2,3.03,5,2,2,1
2,4,2,2,4,0,0,1,1,2,1,2,0,0,0,0,5,0,0,146,1,2,2.75,0,2,2,1
3,2,2,2,1,0,1,1,1,2,0,3,1,0,0,0,0,0,0,158,1,2,2.75,1,1,2,1
3,4,2,2,4,0,0,1,1,4,1,1,0,0,0,0,10,0,0,149,1,2,4.95,0,2,2,1
2,3,2,2,4,0,1,1,1,2,1,2,1,0,0,0,0,0,0,142,1,2,3.3,4,2,2,1
2,3,2,2,4,0,1,1,1,2,0,1,0,0,0,0,0,0,0,151,1,2,4.4,0,2,2,1
3,4,2,2,4,0,1,1,1,2,2,1,1,1,0,0,80,0,0,160,1,2,4.13,0,1,2,1
3,4,2,2,4,0,1,1,1,2,0,2,0,0,0,0,0,0,0,151,1,2,4.4,4,1,2,1
3,3,2,2,4,0,0,1,1,1,2,1,0,0,0,0,10,1,0,159,1,2,3.3,4,1,2,1
2,3,2,2,4,0,0,1,1,3,2,2,2,0,0,0,0,0,0,145,1,2,3.85,1,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,0,0,2,0,10,1,0,154,1,2,3.67,4,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,0,0,2,0,0,1,0,151,1,2,3.96,4,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,0,0,2,0,5,1,0,147,1,2,3.3,4,2,2,1
2,3,2,2,4,0,0,1,1,2,0,2,0,0,2,0,10,1,0,147,1,2,2.75,4,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,2,0,0,0,10,1,0,152,1,2,2.75,1,2,2,1
3,2,2,2,4,0,0,1,1,2,0,1,1,0,0,0,70,0,0,142,1,2,3.85,4,2,2,1
3,3,2,2,4,0,0,1,1,2,0,1,0,0,0,0,0,0,0,155,1,2,4.68,4,1,2,1
3,3,2,2,4,0,1,1,1,2,0,1,0,0,0,0,80,0,0,151,1,2,3.3,4,1,2,1
3,3,2,2,4,0,1,1,1,2,0,2,0,0,0,0,0,1,0,155,1,1,4.68,4,1,2,1
3,3,2,2,4,0,1,1,1,2,0,2,2,0,0,0,10,1,0,153,1,2,3.85,4,1,2,1
3,2,2,2,4,0,1,1,1,2,0,2,0,0,0,0,0,0,0,152,1,2,3.85,4,1,2,1
3,2,2,2,4,0,0,1,1,1,0,2,0,0,0,0,70,0,0,153,1,2,3.77,4,2,2,1
3,2,2,2,4,0,0,1,1,2,0,2,1,0,0,0,20,0,0,161,1,2,3.3,1,1,2,1
3,2,2,2,4,0,0,1,1,2,0,3,0,0,0,0,0,0,0,146,1,2,4.4,1,2,2,1
2,4,2,2,4,0,1,1,1,2,2,1,0,0,0,0,0,0,0,151,1,2,4.4,4,2,2,1
3,2,2,2,4,0,1,1,1,2,0,1,0,0,0,0,0,1,0,142,1,1,4.4,4,1,2,1
3,2,2,2,1,0,0,1,1,1,1,2,0,0,0,0,10,0,0,153,1,2,3.3,1,1,2,1
2,4,2,2,4,0,0,1,1,2,3,1,0,0,0,0,0,0,1,156,1,2,3.3,1,1,2,1
1,4,2,2,4,0,1,1,1,2,3,0,0,0,0,0,30,1,0,156,1,2,4.95,0,1,2,1
1,2,2,2,4,0,0,1,1,2,3,3,0,0,0,0,0,1,0,144,1,2,2.75,4,2,2,1
2,4,2,2,4,0,1,1,1,1,3,1,1,0,0,0,70,1,0,145,1,2,3.3,4,2,2,1
2,3,2,2,1,0,0,1,1,1,2,2,0,0,0,0,80,1,0,157,1,2,3.85,1,1,2,1
3,4,2,2,4,0,1,1,1,2,2,1,0,0,0,0,0,0,0,145,1,2,3.3,4,1,2,1
3,2,2,2,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,155,1,2,5.0,0,1,2,1
2,3,2,2,1,0,1,1,1,2,0,2,0,0,0,0,5,1,1,161,1,2,4.4,0,1,2,1
3,2,2,2,1,0,1,1,1,3,0,0,0,0,0,0,0,1,0,157,1,2,5.5,1,1,2,1
2,3,2,2,1,0,1,1,1,2,0,2,0,0,0,0,0,1,0,154,1,2,4.95,0,1,2,1
3,2,2,2,2,0,1,1,1,2,0,2,0,0,0,0,10,1,0,153,1,2,4.95,0,2,2,1
3,2,2,2,4,0,1,1,1,2,1,3,0,0,0,0,0,0,0,145,1,2,2.2,4,1,2,1
3,3,2,2,5,0,0,1,1,2,0,1,0,0,0,0,0,0,0,150,1,2,4.13,4,2,2,1
2,4,2,2,4,0,1,1,1,2,1,1,0,0,0,0,5,0,0,144,1,2,1.83,0,2,2,1
2,3,2,2,3,0,0,1,1,4,0,3,0,0,0,0,0,1,0,148,1,2,5.68,4,2,2,1
2,3,2,2,4,0,1,1,1,2,2,1,0,0,0,0,30,0,0,150,1,2,2.2,6,2,2,1
2,3,2,2,4,0,1,1,1,2,1,3,0,0,0,0,10,0,2,147,1,2,3.3,0,2,2,1
2,3,2,2,4,0,1,1,1,2,1,1,0,0,0,0,50,1,0,140,1,2,4.95,1,2,2,1
2,3,2,2,4,0,1,1,1,2,3,1,0,0,0,0,10,0,0,152,1,2,2.75,0,2,2,1
3,4,2,2,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,148,1,2,4.4,4,2,2,1
3,2,2,2,4,0,0,1,1,2,0,3,1,0,0,0,0,1,0,139,1,2,3.03,1,2,2,1
2,4,2,2,4,0,1,1,1,3,2,2,0,0,0,0,70,0,1,144,1,2,4.4,6,2,2,1
2,3,2,2,1,2,1,1,1,2,1,2,1,0,0,0,10,1,0,146,1,2,4.95,1,1,2,1
3,3,2,2,4,0,1,1,1,2,0,2,0,0,0,1,0,1,0,148,1,2,3.85,4,2,2,1
2,2,2,2,4,0,0,1,1,2,0,3,0,0,0,0,0,1,0,151,2,2,4.0,0,1,2,1
2,3,2,2,4,0,0,1,1,2,1,2,0,0,1,0,40,0,0,149,1,1,2.75,4,2,2,1
2,2,2,2,4,0,0,1,1,2,1,2,0,0,1,0,10,0,0,153,1,2,3.67,4,2,2,1
1,4,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,0,0,156,1,2,3.91,0,2,2,1
1,4,2,2,4,1,1,1,1,2,2,3,1,0,1,0,5,1,0,148,1,2,4.4,4,2,2,1
2,3,2,2,4,0,1,1,1,2,0,2,2,0,0,0,5,0,0,145,1,2,2.75,4,2,2,1
2,3,2,2,4,0,0,1,1,2,0,0,0,0,1,0,10,1,0,150,1,2,2.75,0,1,2,1
2,3,2,2,4,0,0,1,1,3,1,2,0,0,1,0,10,0,0,143,1,2,4.13,0,2,2,1
2,3,2,2,4,1,0,1,1,3,2,2,0,0,1,0,10,1,0,150,1,2,4.95,4,2,2,1
2,3,2,2,4,0,0,1,1,2,1,1,2,0,2,0,5,1,0,155,1,2,3.85,6,1,2,1
2,3,2,2,4,0,0,1,1,2,2,2,1,0,0,0,0,0,0,143,1,2,3.3,4,2,2,1
2,2,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,0,1,148,2,2,3.44,4,2,2,1
2,3,1,2,4,0,0,1,1,3,2,3,0,0,2,0,20,1,0,148,1,2,4.4,4,2,1,1
2,4,2,2,4,0,0,1,1,3,0,0,0,0,0,0,5,1,0,151,1,2,3.85,1,1,2,1
2,3,2,2,4,0,0,1,1,2,1,2,0,0,0,0,10,0,0,148,1,2,4.95,1,1,2,1
2,3,2,2,4,0,0,1,1,1,2,2,2,0,0,0,60,1,0,133,1,2,2.75,0,2,2,1
2,4,2,2,4,0,1,1,1,2,0,1,0,0,0,0,10,0,0,144,1,2,4.95,4,1,2,1
2,3,2,2,4,0,0,1,1,2,0,2,1,0,0,0,0,1,0,129,1,2,4.13,0,2,2,1
2,3,2,2,5,0,0,1,1,3,2,2,2,0,0,0,10,1,0,148,1,2,4.68,4,2,2,1
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,10,1,0,151,1,2,3.03,4,2,2,1
2,4,2,2,4,0,0,1,1,3,1,3,3,0,0,0,5,1,0,153,2,2,4.13,1,1,2,1
2,3,2,2,2,0,1,1,1,2,1,3,0,0,0,0,10,1,0,153,2,2,2.67,1,1,2,1
2,4,2,2,4,0,0,1,1,3,1,2,0,0,0,0,0,1,0,155,1,2,2.34,4,2,2,1
2,3,2,2,4,0,0,1,1,2,1,2,0,0,0,0,10,1,0,145,1,2,3.0,4,1,2,1
2,3,2,2,4,0,0,1,1,2,1,2,2,0,0,0,0,0,0,152,1,2,3.03,4,1,2,1
2,3,2,2,5,0,1,1,1,2,2,2,0,0,1,0,5,1,0,148,1,2,3.67,4,2,2,1
2,4,2,2,4,0,1,1,1,3,0,2,0,0,0,0,0,1,0,149,1,2,4.4,0,1,2,1
3,3,2,2,4,0,1,1,1,2,0,2,0,0,0,0,30,1,0,147,1,2,3.85,0,1,2,1
3,3,2,2,4,0,1,1,1,2,0,2,0,0,0,0,0,1,0,151,1,2,2.75,6,1,2,1
2,2,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,0,0,143,1,2,4.4,4,1,2,1
2,3,2,2,4,0,1,1,1,3,0,1,0,0,0,0,0,0,0,143,1,2,4.4,0,1,2,1
2,3,2,2,4,0,1,1,1,2,0,1,0,0,0,0,0,0,0,152,1,2,3.85,4,2,2,1
3,4,2,2,4,0,1,1,1,2,0,2,0,0,0,0,30,1,0,153,1,2,3.03,4,1,2,1
2,2,2,2,4,0,1,1,1,2,0,1,0,0,0,0,0,0,0,141,1,2,3.85,4,2,2,1
2,4,2,2,4,0,1,1,1,2,0,2,1,0,0,0,10,0,1,144,1,2,4.4,4,1,2,1
2,3,2,2,2,0,0,1,1,2,2,2,0,0,0,0,0,1,0,147,1,2,3.0,1,2,2,1
2,3,2,2,5,0,0,1,1,3,0,3,0,0,0,0,5,0,0,151,1,2,4.13,4,1,2,1
2,4,2,2,4,0,1,1,1,2,2,2,0,0,0,0,5,1,0,149,1,2,4.4,4,2,2,1
2,4,2,2,4,0,1,1,1,3,2,2,2,0,0,0,10,0,0,154,1,2,3.85,4,1,2,1
2,3,2,2,5,0,0,1,1,2,2,2,2,0,0,0,0,1,0,155,1,2,3.85,4,1,2,1
2,4,2,2,4,0,0,1,1,3,0,2,0,0,3,0,0,1,0,146,1,2,3.58,4,2,2,1
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,10,1,0,158,2,2,3.67,1,1,2,1
2,3,2,2,1,0,0,1,1,4,0,2,0,0,0,0,0,1,0,149,1,2,4.13,1,1,2,1
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,148,1,2,3.3,4,2,2,1
2,3,2,2,4,0,0,1,1,4,0,3,0,0,0,0,10,1,0,153,3,0,4.4,4,2,2,1
2,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,0,0,151,2,2,3.67,0,1,2,1
2,3,2,2,1,0,0,1,1,2,0,2,0,0,0,0,0,0,0,154,2,2,3.33,1,1,2,1
2,4,2,2,5,0,0,1,1,4,2,3,2,0,0,0,10,1,0,133,1,2,4.4,4,2,2,1
2,3,2,2,4,0,0,1,1,2,0,2,0,0,1,0,5,1,0,131,1,2,3.03,6,2,2,1
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,10,1,0,146,3,0,4.13,4,2,2,1
2,3,2,2,5,0,1,1,1,1,2,2,0,0,0,0,10,0,0,146,1,2,3.85,4,2,2,1
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,0,0,154,1,2,2.08,1,1,2,1
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,1,0,149,1,2,3.67,4,1,2,1
2,4,2,2,4,0,0,1,1,3,0,2,0,0,0,0,5,1,0,148,3,0,4.13,4,1,2,1
2,3,2,2,4,0,0,1,1,3,0,3,0,0,0,0,5,0,0,141,1,2,2.2,4,2,2,1
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,5,1,0,149,3,0,2.75,4,1,2,1
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,5,0,0,149,1,2,3.67,6,1,2,1
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,1,0,154,1,2,3.85,4,2,2,1
2,3,2,2,3,0,1,1,1,3,1,1,1,0,0,0,0,0,0,167,1,2,3.5,4,1,2,1
2,3,2,2,4,0,0,1,1,3,1,3,2,0,0,0,0,1,0,149,1,2,2.75,4,2,2,1
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,0,149,1,2,3.3,4,1,2,1
2,2,2,2,4,0,1,1,1,2,1,2,1,0,0,0,20,1,0,147,1,2,1.32,4,2,2,1
2,3,2,2,4,0,0,1,1,2,2,0,0,0,0,0,5,0,0,150,1,2,2.13,6,2,0,1
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,0,147,1,2,3.3,6,2,2,1
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,5,1,0,155,1,2,2.75,0,1,2,1
2,3,2,2,4,0,0,1,1,2,2,2,1,0,1,0,0,1,1,149,3,0,4.95,1,1,2,2
2,3,2,2,4,0,1,1,1,1,0,3,0,0,0,0,0,2,0,125,3,0,2.75,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,149,3,0,3.0,4,2,2,2
2,3,2,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,141,3,0,3.3,4,1,2,2
2,3,2,2,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,148,3,0,4.13,4,1,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,5,1,0,148,3,0,3.09,1,2,2,2
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,1,1,142,3,0,3.75,1,2,2,2
2,3,2,1,4,0,0,1,1,1,2,2,0,0,0,0,0,1,0,153,3,0,4.06,1,1,2,2
2,3,2,1,3,2,0,1,1,1,1,1,1,0,0,0,0,1,0,147,1,2,2.65,4,2,2,2
2,3,2,1,4,0,0,1,1,3,2,2,2,0,0,0,0,1,0,153,3,0,3.25,1,1,2,2
2,3,2,2,1,0,1,1,1,1,0,3,0,0,0,0,0,1,0,141,3,0,2.75,1,2,2,2
2,3,2,2,4,0,0,1,1,3,2,3,1,1,2,1,0,1,0,150,3,0,3.5,1,1,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,1,1,1,0,1,1,152,3,0,3.09,1,1,2,2
2,3,2,2,4,0,1,1,1,3,0,2,2,0,2,1,5,1,0,147,3,0,4.5,1,1,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,5,1,0,145,3,0,3.0,4,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,5,1,0,153,3,0,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,1,2,0,0,0,0,0,5,1,0,144,3,0,2.5,1,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,5,1,0,151,3,0,3.75,1,1,2,2
2,3,2,1,4,0,1,1,1,2,2,3,2,1,1,1,10,1,1,151,3,0,4.69,1,1,0,2
2,3,2,1,4,2,1,1,1,3,0,0,2,1,2,1,5,1,2,119,3,0,3.75,1,2,0,2
2,3,2,2,4,0,1,1,1,2,2,2,2,1,2,0,5,0,0,139,3,0,2.75,1,2,0,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,1,138,3,0,3.3,1,1,2,2
2,3,2,2,4,0,0,1,1,1,0,0,0,0,0,0,0,1,0,123,3,0,3.12,1,2,2,2
2,3,2,2,4,0,0,1,1,1,1,1,0,0,0,0,10,1,0,141,3,0,4.0,1,1,2,2
2,3,2,2,3,0,0,1,1,1,0,2,0,0,0,0,5,1,0,141,3,0,3.37,0,2,2,2
2,3,2,1,3,0,0,1,1,2,2,2,2,0,0,0,10,1,0,150,3,0,4.0,1,1,2,2
2,4,2,1,3,1,0,1,1,1,2,3,2,0,0,0,5,1,0,127,3,0,3.5,4,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,1,0,150,3,0,3.75,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,10,1,0,150,3,0,3.6,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,150,3,0,3.5,1,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,2,0,5,1,0,147,3,0,3.1,4,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,151,3,0,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,149,3,0,3.86,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,1,0,147,3,0,3.75,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,1,0,157,3,0,3.75,4,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,128,3,0,2.5,0,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,150,3,0,3.75,4,1,2,2
2,3,2,2,4,0,0,1,1,1,2,2,2,0,2,0,0,1,0,145,3,0,3.25,0,1,0,2
2,3,2,2,4,0,0,1,1,1,2,2,2,0,2,0,0,1,0,153,3,0,3.75,4,1,0,2
2,3,2,2,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,148,3,0,4.13,4,1,2,2
2,3,2,1,4,0,0,1,1,1,0,0,0,0,0,0,0,1,0,146,3,0,3.3,4,1,2,2
2,3,2,2,4,0,1,1,1,3,2,2,2,0,0,0,0,1,0,141,3,0,3.58,4,1,2,2
2,3,2,2,2,0,1,1,1,1,0,0,0,0,0,0,5,1,0,140,3,0,3.96,4,1,2,2
2,3,2,2,4,0,0,1,1,1,2,2,2,0,0,0,5,1,0,136,3,0,3.3,4,1,0,2
2,3,2,2,4,0,0,1,1,5,2,2,2,1,2,1,20,1,2,151,3,0,5.0,1,1,1,2
2,3,2,2,4,0,0,1,1,1,2,2,2,0,0,0,10,1,2,142,1,1,2.5,1,2,2,2
2,2,2,2,4,0,0,1,0,0,2,2,2,1,2,1,30,0,0,149,3,0,2.33,1,2,1,2
2,3,2,2,4,0,0,1,1,2,2,2,2,1,2,1,0,1,1,154,1,2,4.38,1,1,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,0,0,2,156,1,2,4.38,1,1,0,2
2,3,2,2,4,1,0,1,1,4,2,1,0,0,0,0,0,0,2,150,1,2,4.38,1,1,0,2
2,3,2,2,4,1,0,1,1,1,2,2,0,0,0,0,0,1,0,154,3,0,3.5,1,1,2,2
2,3,2,2,4,0,1,1,1,1,2,2,0,0,0,0,5,1,1,156,3,0,4.28,1,1,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,0,1,1,146,3,0,4.38,1,1,2,2
2,3,2,2,4,0,0,1,1,4,2,1,0,0,0,0,0,1,2,150,3,0,4.38,1,1,2,2
3,3,2,2,1,0,0,1,1,2,0,2,0,0,0,0,0,0,1,139,3,0,3.0,4,2,2,2
2,3,2,2,4,0,0,1,1,4,0,0,0,0,0,0,0,1,0,152,3,0,4.13,4,2,2,2
2,3,2,2,4,2,0,1,1,2,2,2,2,0,0,0,0,1,0,127,3,0,3.12,4,2,2,2
2,3,2,2,4,0,0,1,1,2,2,0,0,0,0,0,0,0,0,145,3,0,2.88,1,1,2,2
2,2,2,2,4,0,0,1,1,2,2,2,2,0,2,0,0,1,0,145,3,0,3.0,1,1,0,2
2,3,2,1,4,1,0,1,1,2,0,0,0,0,0,0,0,1,0,139,3,0,3.87,4,2,2,2
2,3,2,1,4,0,0,1,1,3,0,0,0,0,0,0,10,1,0,141,3,0,3.66,5,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,1,0,146,3,0,3.77,1,2,2,2
2,3,2,2,1,0,0,1,1,1,2,2,0,0,0,0,0,1,0,146,3,0,3.37,1,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,0,1,0,142,3,0,2.5,1,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,0,1,0,145,3,0,2.25,1,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,0,1,0,146,3,0,3.06,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,152,3,0,4.06,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,155,3,0,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,147,3,0,3.25,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,146,3,0,3.25,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,147,3,0,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,145,3,0,3.12,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,0,0,149,3,0,2.41,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,147,3,0,3.5,4,2,2,2
1,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,150,3,0,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,148,3,0,3.75,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,147,3,0,3.12,1,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,0,1,0,146,3,0,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,146,3,0,3.81,1,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,0,1,0,144,3,0,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,147,3,0,3.12,1,2,2,2
2,3,2,1,3,0,0,1,1,5,0,0,0,0,0,0,0,1,0,141,3,0,4.88,4,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,0,1,0,149,3,0,3.5,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,152,3,0,3.75,1,1,2,2
2,3,2,2,1,0,0,1,1,2,2,2,0,0,0,0,0,1,0,145,3,0,3.75,1,2,2,2
2,3,2,1,4,1,0,1,1,1,2,2,3,0,2,0,0,1,0,138,3,0,2.0,4,2,2,2
2,3,2,1,4,0,0,1,1,2,2,2,3,0,0,0,0,1,0,156,3,0,3.75,1,1,2,2
2,3,2,1,4,0,0,1,1,1,0,0,0,0,2,0,0,1,0,142,3,0,2.5,0,2,2,2
2,3,2,2,4,0,0,1,1,1,0,2,0,0,0,0,0,1,1,158,1,2,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,1,0,2,0,0,0,0,5,1,0,147,3,0,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,1,0,0,0,0,0,0,5,1,0,134,3,0,3.3,1,2,2,2
2,3,2,2,4,0,0,1,1,1,0,0,0,0,0,0,0,1,0,133,3,0,3.12,1,2,2,2
2,3,2,2,1,0,1,1,1,2,0,2,0,0,0,0,5,1,1,141,3,0,3.06,1,2,2,2
2,3,2,2,5,0,0,1,1,3,1,2,0,0,0,1,10,1,0,124,3,0,3.06,3,2,2,2
2,3,2,2,4,2,0,1,1,1,1,2,0,0,1,0,10,1,0,139,3,0,3.13,0,2,2,2
2,3,2,2,4,0,0,1,1,3,0,1,0,0,0,0,5,1,1,140,3,0,4.5,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,1,0,149,3,0,3.75,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,156,3,0,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,150,3,0,3.75,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,148,3,0,3.75,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,1,0,153,3,0,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,152,3,0,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,0,0,0,1,0,145,3,0,3.0,1,2,2,2
